sale_id,date,brand,model,quantity,base_price,discount,final_price,region,color,salesperson_id,revenue
SALE005875,2023-10-20,Honda,Pilot,49,26198.2,0.091,23813.2,North,Red,SP824,1166846.95
SALE005876,2023-07-07,Hyundai,Santa Fe,7,25299.65,0.0871,23097.11,East,Red,SP110,161679.74
SALE005877,2023-04-12,Ford,Mustang,28,29918.49,0.1611,25098.6,East,Red,SP336,702760.87
SALE005878,2023-04-09,Hyundai,Tucson,35,22830.86,0.0648,21351.7,Central,Blue,SP184,747309.44
SALE005879,2023-07-05,Toyota,Highlander,11,24184.41,0.125,21162.29,West,Black,SP922,232785.22
SALE005880,2023-09-03,Audi,A4,38,42398.18,0.0857,38765.93,East,Silver,SP359,1473105.17
SALE005881,2023-12-20,Volkswagen,Passat,37,29921.54,0.0389,28758.38,East,White,SP126,1064059.9
SALE005882,2023-06-05,Ford,F-150,31,30415.11,0.1131,26975.86,North,Brown,SP883,836251.65
SALE005883,2023-10-06,Honda,Accord,38,24260.93,0.081,22296.21,South,Black,SP188,847256.12
SALE005884,2023-07-08,Kia,Sportage,28,21688.53,0.1795,17796.14,Central,Blue,SP696,498291.85
SALE005885,2023-04-23,Nissan,Altima,18,23595.6,0.1081,21044.36,East,Brown,SP876,378798.55
SALE005886,2023-02-21,Kia,Sorento,39,22451.05,0.128,19576.73,West,Gray,SP183,763492.3
SALE005887,2023-04-09,Nissan,Altima,12,23526.56,0.0075,23350.96,North,Silver,SP520,280211.57
SALE005888,2023-01-30,Hyundai,Santa Fe,1,24261.28,0.048,23096.55,Central,Silver,SP175,23096.55
SALE005889,2023-12-24,Ford,Explorer,18,26328.09,0.0084,26106.74,West,White,SP437,469921.36
SALE005890,2023-05-10,Honda,Pilot,4,27597.37,0.0721,25606.48,Central,Brown,SP337,102425.91
SALE005891,2023-04-17,Hyundai,Tucson,45,22043.05,0.1194,19410.03,South,Gray,SP494,873451.54
SALE005892,2023-03-01,Hyundai,Tucson,18,22757.89,0.1747,18781.66,Central,Gray,SP882,338069.84
SALE005893,2023-08-26,Volkswagen,Atlas,31,30265.5,0.0064,30070.61,West,Brown,SP162,932188.97
SALE005894,2023-05-24,Toyota,Highlander,10,24811.15,0.1871,20168.13,South,Silver,SP432,201681.31
SALE005895,2023-12-13,Kia,Sorento,9,20670.18,0.1639,17282.97,South,Brown,SP181,155546.76
SALE005896,2023-01-23,Nissan,Sentra,9,23397.36,0.198,18765.74,South,Black,SP281,168891.65
SALE005897,2023-08-20,Mercedes,GLE,8,63481.3,0.183,51866.57,East,Brown,SP611,414932.55
SALE005898,2023-03-01,Mercedes,GLC,24,66393.95,0.0019,66268.13,North,Silver,SP655,1590435.16
SALE005899,2023-10-28,Mercedes,C-Class,31,44759.53,0.1972,35934.71,East,Blue,SP994,1113975.88
SALE005900,2023-03-01,Nissan,Sentra,39,25387.09,0.186,20664.95,Central,White,SP452,805933.24
SALE005901,2023-06-24,Volkswagen,Golf,41,30687.75,0.1099,27314.84,East,Black,SP595,1119908.39
SALE005902,2023-11-01,Toyota,Highlander,17,25911.15,0.1061,23162.17,Central,Silver,SP937,393756.87
SALE005903,2023-09-02,Kia,Sportage,6,21080.29,0.1174,18606.51,West,Brown,SP220,111639.04
SALE005904,2023-01-27,Honda,Civic,48,27832.22,0.1415,23893.75,West,Red,SP584,1146899.84
SALE005905,2023-08-19,Volkswagen,Tiguan,41,30007.26,0.1395,25821.12,East,Silver,SP789,1058665.75
SALE005906,2023-06-24,Audi,Q7,33,50036.14,0.0918,45445.27,West,Black,SP624,1499693.87
SALE005907,2023-03-19,Kia,Sorento,18,21702.93,0.0837,19885.94,South,Gray,SP799,357946.89
SALE005908,2023-06-01,Kia,Forte,19,20280.47,0.0923,18408.6,Central,Silver,SP374,349763.39
SALE005909,2023-10-24,Toyota,Corolla,8,22890.52,0.1886,18572.62,North,Red,SP619,148580.97
SALE005910,2023-09-28,Mercedes,GLE,21,66058.02,0.1192,58185.44,East,Blue,SP526,1221894.27
SALE005911,2023-07-14,Toyota,Highlander,24,26911.41,0.0039,26805.27,Central,Blue,SP711,643326.55
SALE005912,2023-02-04,Ford,Escape,34,26161.09,0.1862,21288.87,South,Red,SP235,723821.44
SALE005913,2023-01-18,Volkswagen,Atlas,43,29410.47,0.0142,28993.38,Central,Brown,SP982,1246715.47
SALE005914,2023-08-22,Nissan,Pathfinder,25,30993.14,0.1075,27659.94,West,Red,SP483,691498.4
SALE005915,2023-12-01,Nissan,Altima,43,21844.68,0.0959,19750.54,South,Red,SP678,849273.16
SALE005916,2023-07-12,Volkswagen,Passat,17,30447.4,0.0097,30152.55,South,Gray,SP579,512593.38
SALE005917,2023-08-16,Kia,Forte,36,23140.0,0.1569,19510.28,North,Blue,SP904,702370.23
SALE005918,2023-08-13,Honda,Civic,8,25393.43,0.095,22981.42,South,Silver,SP226,183851.34
SALE005919,2023-03-30,Ford,Escape,15,28397.47,0.0078,28176.02,South,Blue,SP912,422640.28
SALE005920,2023-10-04,Toyota,Highlander,31,27245.92,0.0697,25345.89,South,Silver,SP306,785722.64
SALE005921,2023-04-09,Ford,Mustang,14,29190.9,0.1836,23832.64,South,White,SP906,333657.02
SALE005922,2023-11-12,Ford,Mustang,40,29001.87,0.1224,25451.41,Central,Black,SP358,1018056.22
SALE005923,2023-01-12,Mercedes,GLE,27,64159.32,0.0121,63381.58,West,Brown,SP825,1711302.56
SALE005924,2023-10-17,Toyota,Highlander,15,22689.58,0.0914,20616.59,East,Blue,SP332,309248.79
SALE005925,2023-11-10,Toyota,Highlander,36,25589.87,0.1331,22184.48,East,Blue,SP233,798641.43
SALE005926,2023-08-13,BMW,X3,19,63290.88,0.1674,52697.21,Central,Gray,SP430,1001246.97
SALE005927,2023-02-16,Ford,Explorer,25,28866.18,0.0908,26243.81,South,Red,SP451,656095.21
SALE005928,2023-01-25,BMW,X5,16,60775.41,0.0697,56536.72,North,Brown,SP491,904587.58
SALE005929,2023-09-29,Mercedes,GLC,42,63046.34,0.0128,62239.35,Central,Silver,SP394,2614052.52
SALE005930,2023-06-24,Hyundai,Santa Fe,22,24823.39,0.0897,22597.15,South,White,SP219,497137.25
SALE005931,2023-05-12,Kia,Optima,12,22509.48,0.1102,20029.99,South,Silver,SP458,240359.88
SALE005932,2023-09-29,Mercedes,E-Class,20,44001.14,0.1543,37212.29,North,Silver,SP353,744245.88
SALE005933,2023-06-04,Nissan,Pathfinder,26,27224.41,0.1795,22336.51,South,Silver,SP441,580749.29
SALE005934,2023-10-13,Toyota,Highlander,24,24234.84,0.0204,23740.15,West,Red,SP642,569763.6
SALE005935,2023-01-15,Nissan,Pathfinder,36,29622.19,0.0066,29425.52,South,White,SP334,1059318.7
SALE005936,2023-03-28,Kia,Forte,48,22054.04,0.0225,21556.78,North,Black,SP176,1034725.32
SALE005937,2023-02-17,Nissan,Altima,34,22813.61,0.0784,21025.11,Central,Blue,SP433,714853.71
SALE005938,2023-08-01,Hyundai,Santa Fe,15,24018.96,0.065,22458.58,South,Red,SP894,336878.68
SALE005939,2023-10-04,Kia,Forte,16,21302.81,0.1919,17215.55,West,Red,SP637,275448.82
SALE005940,2023-09-23,Nissan,Sentra,8,24232.67,0.057,22850.65,West,Black,SP946,182805.2
SALE005941,2023-03-22,Honda,CR-V,32,24547.64,0.1229,21530.04,East,Red,SP470,688961.16
SALE005942,2023-10-23,Volkswagen,Passat,2,32282.09,0.0264,31431.22,North,Gray,SP782,62862.44
SALE005943,2023-06-08,Kia,Sorento,37,22654.93,0.1238,19849.53,East,White,SP537,734432.52
SALE005944,2023-04-10,Toyota,Corolla,41,25343.64,0.0903,23054.42,South,Red,SP670,945231.08
SALE005945,2023-08-30,Hyundai,Elantra,34,20825.91,0.1392,17926.21,North,White,SP431,609491.25
SALE005946,2023-04-02,Honda,Civic,12,27669.61,0.1772,22767.2,Central,Gray,SP419,273206.45
SALE005947,2023-03-18,Audi,A4,27,46762.42,0.1465,39912.71,North,Black,SP797,1077643.09
SALE005948,2023-02-12,Ford,F-150,45,34327.76,0.1431,29416.47,West,Silver,SP404,1323740.94
SALE005949,2023-02-04,Audi,Q5,49,48084.34,0.1422,41246.53,West,Silver,SP642,2021079.89
SALE005950,2023-12-04,Nissan,Sentra,48,25974.86,0.0555,24534.18,North,White,SP989,1177640.4
SALE005951,2023-08-01,Mercedes,GLE,48,57015.2,0.1736,47117.43,South,Brown,SP577,2261636.66
SALE005952,2023-02-20,Audi,A4,38,49327.44,0.0264,48024.42,East,Black,SP515,1824927.9
SALE005953,2023-05-10,Kia,Sorento,44,21002.57,0.0595,19751.99,East,Black,SP945,869087.72
SALE005954,2023-07-23,Toyota,Corolla,36,26303.24,0.0364,25346.43,North,Gray,SP647,912471.47
SALE005955,2023-10-05,Audi,Q5,36,48123.01,0.0598,45244.48,South,Black,SP113,1628801.35
SALE005956,2023-09-17,Kia,Sportage,1,20882.12,0.1377,18005.69,West,Black,SP343,18005.69
SALE005957,2023-07-23,Hyundai,Sonata,3,23301.45,0.1803,19099.8,Central,Blue,SP759,57299.4
SALE005958,2023-01-26,Toyota,Highlander,23,27207.13,0.1784,22354.1,North,Brown,SP365,514144.19
SALE005959,2023-11-01,Audi,Q7,20,43397.91,0.0925,39382.88,South,Black,SP237,787657.63
SALE005960,2023-02-08,Volkswagen,Atlas,44,29193.85,0.0091,28928.31,East,Blue,SP779,1272845.85
SALE005961,2023-09-14,Hyundai,Tucson,3,24020.85,0.1547,20304.73,North,Red,SP749,60914.2
SALE005962,2023-02-18,Nissan,Altima,49,24146.43,0.1113,21459.55,East,White,SP839,1051518.09
SALE005963,2023-09-12,Honda,Pilot,33,26843.06,0.0316,25995.11,Central,Brown,SP594,857838.54
SALE005964,2023-11-13,Ford,F-150,31,31789.86,0.0583,29937.13,South,Silver,SP175,928051.11
SALE005965,2023-01-24,Kia,Forte,37,21119.75,0.1991,16915.45,North,Brown,SP675,625871.52
SALE005966,2023-03-06,Ford,Explorer,30,27969.68,0.0169,27496.75,South,Black,SP821,824902.5
SALE005967,2023-01-02,Ford,Escape,42,27658.46,0.1594,23249.35,East,Red,SP762,976472.85
SALE005968,2023-10-27,BMW,X5,49,59245.5,0.0154,58334.69,East,Red,SP265,2858400.01
SALE005969,2023-06-25,Kia,Optima,39,19994.96,0.0095,19805.48,Central,Blue,SP480,772413.91
SALE005970,2023-02-09,Audi,A4,14,49434.96,0.0917,44902.77,West,Brown,SP316,628638.8
SALE005971,2023-02-12,Kia,Sorento,27,23453.25,0.0649,21930.66,East,Red,SP268,592127.94
SALE005972,2023-06-21,Toyota,Highlander,10,23339.39,0.0019,23294.27,West,Silver,SP812,232942.69
SALE005973,2023-04-04,Honda,CR-V,41,26669.08,0.1771,21947.14,East,Red,SP930,899832.94
SALE005974,2023-10-26,Nissan,Sentra,19,24013.65,0.0628,22505.16,West,Black,SP494,427598.01
SALE005975,2023-11-04,Ford,Explorer,29,27152.11,0.0987,24472.1,North,Red,SP658,709691.03
SALE005976,2023-04-02,BMW,3 Series,34,56736.4,0.1024,50928.55,East,Blue,SP688,1731570.6
SALE005977,2023-05-01,Nissan,Pathfinder,29,27895.27,0.1124,24759.48,West,Blue,SP908,718025.04
SALE005978,2023-03-29,Nissan,Pathfinder,24,30841.48,0.1176,27214.68,East,Silver,SP295,653152.34
SALE005979,2023-11-19,Mercedes,E-Class,24,47305.22,0.0249,46127.88,East,Brown,SP411,1107069.12
SALE005980,2023-09-23,Kia,Sorento,9,20406.86,0.1964,16399.7,West,Black,SP718,147597.29
SALE005981,2023-09-01,Volkswagen,Tiguan,18,28589.59,0.0443,27324.39,North,Silver,SP515,491838.95
SALE005982,2023-09-23,Mercedes,E-Class,32,43733.22,0.1252,38259.84,North,Brown,SP260,1224314.81
SALE005983,2023-04-26,Kia,Optima,7,20699.38,0.0493,19679.87,East,Red,SP762,137759.09
SALE005984,2023-03-06,Toyota,RAV4,4,24808.87,0.0059,24662.86,East,Gray,SP695,98651.46
SALE005985,2023-11-17,Volkswagen,Golf,36,27628.55,0.1673,23007.34,North,Blue,SP151,828264.39
SALE005986,2023-01-05,Kia,Sportage,3,19918.15,0.0889,18148.18,Central,White,SP529,54444.53
SALE005987,2023-04-27,Audi,Q7,36,48563.6,0.178,39919.3,West,Gray,SP230,1437094.93
SALE005988,2023-07-27,Mercedes,E-Class,45,45990.4,0.0827,42185.28,West,Blue,SP897,1898337.63
SALE005989,2023-07-07,Ford,Mustang,45,25281.92,0.1759,20835.73,East,Red,SP257,937607.94
SALE005990,2023-07-31,Toyota,Corolla,32,27415.08,0.0084,27185.55,Central,Black,SP154,869937.46
SALE005991,2023-05-18,Kia,Optima,25,21419.79,0.0078,21252.15,North,White,SP795,531303.73
SALE005992,2023-08-27,Audi,A6,12,45941.96,0.0287,44625.28,South,White,SP827,535503.34
SALE005993,2023-04-05,Honda,Pilot,17,25512.9,0.0063,25352.68,South,Gray,SP418,430995.57
SALE005994,2023-09-09,Honda,CR-V,41,25376.61,0.1132,22504.0,East,Gray,SP685,922664.16
SALE005995,2023-11-21,Toyota,Camry,34,26887.99,0.0872,24543.09,North,Red,SP372,834465.15
SALE005996,2023-04-22,Ford,Mustang,16,27086.8,0.0223,26481.53,East,Red,SP640,423704.48
SALE005997,2023-06-06,Mercedes,GLE,32,58784.48,0.0273,57182.28,South,Black,SP689,1829833.02
SALE005998,2023-11-28,Hyundai,Sonata,38,23823.99,0.0983,21482.13,East,Red,SP527,816321.06
SALE005999,2023-09-02,Volkswagen,Atlas,46,27302.5,0.0346,26357.37,North,Silver,SP355,1212439.1
SALE006000,2023-03-28,Kia,Optima,12,21272.53,0.0639,19913.01,South,Gray,SP887,238956.08
SALE006001,2023-08-27,Ford,Explorer,3,29737.7,0.152,25218.29,South,Gray,SP432,75654.87
SALE006002,2023-04-14,Toyota,Camry,2,22903.62,0.1961,18412.75,South,Red,SP676,36825.49
SALE006003,2023-12-27,Toyota,Camry,25,25277.54,0.1583,21276.91,North,Gray,SP407,531922.66
SALE006004,2023-02-04,Nissan,Pathfinder,42,27015.43,0.0443,25818.7,East,Silver,SP249,1084385.48
SALE006005,2023-05-08,Nissan,Pathfinder,44,28002.17,0.109,24950.64,East,Silver,SP366,1097828.3
SALE006006,2023-04-01,Toyota,RAV4,2,24405.88,0.1438,20896.91,South,White,SP510,41793.82
SALE006007,2023-11-03,Kia,Sorento,34,22370.56,0.0774,20638.49,South,Blue,SP822,701708.76
SALE006008,2023-08-15,Toyota,Highlander,6,25057.58,0.1401,21545.85,East,Brown,SP983,129275.11
SALE006009,2023-11-15,Mercedes,E-Class,37,46013.87,0.0646,43042.92,South,Silver,SP336,1592587.91
SALE006010,2023-10-28,Kia,Sorento,22,20581.53,0.0318,19926.35,North,Silver,SP427,438379.65
SALE006011,2023-12-19,BMW,5 Series,38,56779.2,0.048,54051.01,East,Black,SP625,2053938.38
SALE006012,2023-06-21,Nissan,Sentra,49,25176.35,0.1134,22320.53,West,Black,SP354,1093705.89
SALE006013,2023-04-24,Hyundai,Elantra,22,25208.0,0.0639,23596.22,South,White,SP592,519116.89
SALE006014,2023-06-24,BMW,X3,6,58754.93,0.1041,52637.37,South,Blue,SP958,315824.21
SALE006015,2023-04-03,BMW,3 Series,9,57253.72,0.193,46205.78,South,Gray,SP417,415852.0
SALE006016,2023-03-20,Honda,Accord,30,28323.36,0.0213,27719.04,East,Brown,SP587,831571.18
SALE006017,2023-11-21,Mercedes,C-Class,23,48697.64,0.1434,41712.58,Central,Red,SP483,959389.3
SALE006018,2023-03-22,BMW,X5,37,61439.56,0.1931,49578.51,North,Black,SP335,1834404.76
SALE006019,2023-06-15,Audi,A4,3,41403.04,0.0945,37492.41,North,Gray,SP149,112477.23
SALE006020,2023-03-09,Ford,Mustang,14,28170.93,0.0429,26961.82,East,White,SP938,377465.51
SALE006021,2023-12-29,Toyota,Highlander,2,22905.42,0.1591,19260.96,North,Silver,SP465,38521.92
SALE006022,2023-01-28,Audi,Q7,10,44895.6,0.0089,44494.59,Central,Silver,SP749,444945.92
SALE006023,2023-03-19,Toyota,RAV4,46,25868.17,0.0583,24359.16,South,Blue,SP937,1120521.21
SALE006024,2023-07-21,Mercedes,GLC,46,61305.72,0.0471,58415.91,East,White,SP180,2687131.74
SALE006025,2023-07-10,Kia,Forte,41,23284.88,0.1987,18658.79,East,Brown,SP189,765010.45
SALE006026,2023-04-30,Ford,Explorer,38,27941.42,0.1393,24049.87,Central,Brown,SP932,913895.21
SALE006027,2023-09-22,Toyota,Highlander,40,24705.74,0.1618,20708.26,North,Red,SP193,828330.39
SALE006028,2023-01-11,BMW,X3,18,60368.52,0.1305,52490.11,East,Blue,SP860,944821.99
SALE006029,2023-11-09,BMW,X3,43,55615.59,0.1751,45875.08,East,Brown,SP170,1972628.55
SALE006030,2023-02-26,Kia,Sorento,34,20724.81,0.1731,17137.69,East,Blue,SP609,582681.6
SALE006031,2023-09-12,Audi,Q5,24,49415.54,0.1539,41810.82,North,Gray,SP542,1003459.79
SALE006032,2023-09-21,BMW,5 Series,34,57117.9,0.162,47866.21,South,Silver,SP519,1627451.21
SALE006033,2023-08-09,BMW,3 Series,6,56272.97,0.0061,55927.91,North,Blue,SP520,335567.46
SALE006034,2023-12-10,Ford,F-150,41,34016.74,0.0315,32944.12,Central,Blue,SP473,1350708.92
SALE006035,2023-06-11,Volkswagen,Passat,5,29159.77,0.1279,25431.18,South,White,SP994,127155.88
SALE006036,2023-08-12,Toyota,Highlander,19,23258.53,0.1134,20621.24,North,Silver,SP142,391803.62
SALE006037,2023-01-29,Mercedes,E-Class,36,52760.29,0.1594,44349.41,East,Red,SP675,1596578.9
SALE006038,2023-12-08,Volkswagen,Tiguan,25,30748.44,0.1515,26089.89,West,Red,SP556,652247.13
SALE006039,2023-06-06,Nissan,Altima,1,25080.03,0.0047,24963.05,South,Blue,SP320,24963.05
SALE006040,2023-09-16,Volkswagen,Golf,25,32925.51,0.0722,30549.05,North,Blue,SP883,763726.15
SALE006041,2023-02-25,Kia,Optima,28,21395.51,0.0256,20848.71,North,White,SP391,583763.98
SALE006042,2023-01-26,Volkswagen,Golf,42,32792.64,0.0871,29936.16,South,Red,SP252,1257318.86
SALE006043,2023-10-03,Nissan,Altima,41,24904.86,0.0148,24536.32,Central,Black,SP139,1005989.26
SALE006044,2023-12-03,Mercedes,GLE,6,59364.17,0.1222,52106.91,North,Gray,SP348,312641.45
SALE006045,2023-07-28,Hyundai,Elantra,28,21697.89,0.017,21329.37,Central,Gray,SP824,597222.4
SALE006046,2023-02-15,Hyundai,Tucson,48,24727.56,0.1752,20395.62,Central,Brown,SP801,978989.68
SALE006047,2023-11-02,Audi,Q7,38,45214.78,0.1807,37045.85,North,Silver,SP742,1407742.12
SALE006048,2023-06-21,Toyota,Highlander,36,25283.48,0.0496,24030.05,West,Brown,SP670,865081.75
SALE006049,2023-07-14,Hyundai,Sonata,46,24797.95,0.1976,19897.84,West,Black,SP636,915300.42
SALE006050,2023-09-03,Toyota,Camry,37,23218.01,0.0964,20978.81,South,Blue,SP599,776215.9
SALE006051,2023-11-23,Ford,F-150,6,34577.7,0.1892,28034.4,Central,White,SP789,168206.39
SALE006052,2023-03-21,Mercedes,GLE,42,66365.87,0.1738,54831.85,South,Gray,SP315,2302937.75
SALE006053,2023-05-25,Audi,Q7,11,44410.93,0.1403,38177.98,North,Gray,SP628,419957.78
SALE006054,2023-10-01,BMW,3 Series,45,56016.72,0.0305,54310.78,South,White,SP887,2443985.06
SALE006055,2023-09-24,Volkswagen,Atlas,3,32116.42,0.1291,27970.39,Central,Red,SP743,83911.18
SALE006056,2023-02-22,Kia,Sportage,15,20312.81,0.114,17997.2,East,Silver,SP390,269958.02
SALE006057,2023-07-30,Kia,Forte,1,23225.56,0.0657,21700.51,West,White,SP366,21700.51
SALE006058,2023-05-15,Volkswagen,Atlas,40,32092.73,0.1557,27097.4,Central,White,SP545,1083895.82
SALE006059,2023-08-19,Volkswagen,Atlas,8,31204.42,0.1121,27706.48,East,White,SP989,221651.83
SALE006060,2023-09-09,Hyundai,Tucson,35,22254.35,0.1996,17811.6,North,White,SP535,623406.14
SALE006061,2023-08-09,Mercedes,GLC,25,62020.04,0.0758,57318.65,North,Silver,SP784,1432966.14
SALE006062,2023-07-25,Kia,Sportage,45,21300.12,0.0594,20034.57,South,Silver,SP354,901555.43
SALE006063,2023-11-17,Honda,Civic,48,28407.81,0.162,23804.87,West,Black,SP702,1142633.82
SALE006064,2023-01-17,Ford,F-150,31,31827.08,0.0754,29427.36,South,Silver,SP641,912248.08
SALE006065,2023-06-19,Audi,Q7,4,46488.27,0.1074,41497.18,South,Black,SP889,165988.72
SALE006066,2023-09-04,Nissan,Pathfinder,1,31153.1,0.0883,28403.11,South,White,SP793,28403.11
SALE006067,2023-07-13,BMW,3 Series,10,60277.38,0.0581,56774.31,West,Blue,SP670,567743.09
SALE006068,2023-10-31,Nissan,Altima,13,21873.37,0.0411,20973.48,South,Brown,SP525,272655.25
SALE006069,2023-05-25,Honda,CR-V,31,26966.24,0.0612,25315.05,Central,Gray,SP789,784766.46
SALE006070,2023-02-22,Ford,F-150,10,36588.44,0.0225,35765.9,South,Silver,SP780,357658.97
SALE006071,2023-07-11,Toyota,Corolla,45,24557.15,0.0695,22851.24,East,Silver,SP428,1028306.0
SALE006072,2023-06-25,Toyota,Camry,3,27322.9,0.0957,24707.0,East,Red,SP132,74120.99
SALE006073,2023-12-07,Hyundai,Elantra,38,24608.5,0.1956,19794.91,Central,Red,SP663,752206.51
SALE006074,2023-07-25,BMW,X5,32,58915.56,0.1933,47529.14,West,Black,SP632,1520932.64
SALE006075,2023-03-11,Hyundai,Santa Fe,18,23266.13,0.1131,20633.67,East,Gray,SP199,371406.06
SALE006076,2023-01-07,Volkswagen,Passat,18,31234.13,0.0304,30284.82,South,Brown,SP912,545126.77
SALE006077,2023-09-27,Mercedes,E-Class,27,46101.03,0.0134,45481.57,South,Brown,SP787,1228002.35
SALE006078,2023-01-16,Toyota,Camry,23,26389.51,0.1108,23465.7,Central,White,SP398,539711.1
SALE006079,2023-03-22,BMW,X3,4,59689.54,0.1217,52424.47,Central,Silver,SP733,209697.87
SALE006080,2023-09-09,BMW,3 Series,15,52803.47,0.1643,44129.84,East,White,SP548,661947.62
SALE006081,2023-06-10,Kia,Sorento,11,21895.42,0.1976,17569.88,East,Gray,SP872,193268.65
SALE006082,2023-09-20,Volkswagen,Passat,26,30897.49,0.0101,30586.27,Central,Gray,SP809,795243.07
SALE006083,2023-02-21,BMW,X3,21,55776.06,0.0435,53348.53,Central,Red,SP917,1120319.12
SALE006084,2023-03-16,Volkswagen,Passat,13,32983.92,0.0564,31122.45,East,Black,SP563,404591.83
SALE006085,2023-01-29,Audi,Q7,23,49313.11,0.1974,39580.07,North,Black,SP230,910341.52
SALE006086,2023-03-08,BMW,3 Series,17,54492.2,0.1712,45161.51,South,Silver,SP139,767745.59
SALE006087,2023-08-28,Audi,Q7,12,48683.8,0.1768,40078.84,West,Brown,SP968,480946.09
SALE006088,2023-07-04,Honda,Accord,37,24793.57,0.0246,24182.88,North,Blue,SP477,894766.46
SALE006089,2023-05-15,Hyundai,Elantra,10,23786.66,0.1291,20714.92,North,Red,SP971,207149.21
SALE006090,2023-06-22,Ford,F-150,43,30470.19,0.0549,28798.71,North,Gray,SP512,1238344.74
SALE006091,2023-12-30,Volkswagen,Golf,27,30767.62,0.1988,24650.64,Central,Brown,SP217,665567.16
SALE006092,2023-10-24,Ford,Mustang,33,29176.62,0.0112,28848.62,South,Gray,SP639,952004.43
SALE006093,2023-05-22,Hyundai,Tucson,1,22303.76,0.1167,19699.84,West,Blue,SP728,19699.84
SALE006094,2023-04-10,Toyota,Highlander,7,23843.38,0.0242,23265.29,West,White,SP434,162857.02
SALE006095,2023-07-20,Ford,Escape,47,25623.34,0.1873,20824.36,Central,Silver,SP949,978745.06
SALE006096,2023-06-05,Hyundai,Tucson,35,23870.71,0.0676,22256.52,East,Black,SP115,778978.22
SALE006097,2023-05-13,Ford,Mustang,21,28253.78,0.0489,26870.85,Central,Black,SP357,564287.75
SALE006098,2023-04-08,Hyundai,Santa Fe,43,22669.02,0.0652,21190.89,North,Black,SP989,911208.42
SALE006099,2023-08-25,Nissan,Sentra,23,22229.07,0.1433,19042.92,North,Silver,SP475,437987.21
SALE006100,2023-02-07,Toyota,Corolla,30,27258.87,0.1397,23450.37,North,Red,SP132,703511.05
SALE006101,2023-12-14,Ford,Escape,6,28418.91,0.0359,27398.45,West,Blue,SP701,164390.69
SALE006102,2023-03-04,Honda,CR-V,24,23637.78,0.1891,19168.55,Central,Brown,SP354,460045.12
SALE006103,2023-01-04,Kia,Sorento,34,20866.21,0.0943,18898.46,West,White,SP125,642547.57
SALE006104,2023-02-17,Mercedes,GLE,3,66426.36,0.0304,64407.5,Central,Red,SP953,193222.49
SALE006105,2023-10-25,Honda,Civic,7,26563.32,0.0668,24790.02,Central,Black,SP851,173530.16
SALE006106,2023-12-03,Audi,Q7,20,47973.36,0.111,42647.5,Central,Black,SP411,852949.98
SALE006107,2023-10-14,Nissan,Pathfinder,31,29988.22,0.1278,26155.99,Central,Blue,SP895,810835.73
SALE006108,2023-02-02,BMW,X3,28,61243.03,0.1002,55106.23,North,Black,SP368,1542974.34
SALE006109,2023-02-17,Honda,CR-V,15,23712.11,0.1329,20560.71,South,Brown,SP171,308410.6
SALE006110,2023-02-26,Hyundai,Elantra,37,23195.82,0.088,21153.57,Central,Blue,SP206,782682.16
SALE006111,2023-06-25,Mercedes,C-Class,15,49656.65,0.1381,42799.0,North,Blue,SP820,641985.01
SALE006112,2023-06-11,BMW,5 Series,28,57211.77,0.0805,52608.21,North,Gray,SP994,1473029.9
SALE006113,2023-06-08,Kia,Optima,17,20837.96,0.0103,20622.74,East,Gray,SP139,350586.55
SALE006114,2023-08-01,Hyundai,Tucson,7,24088.16,0.0175,23666.86,North,Red,SP862,165668.0
SALE006115,2023-07-17,Mercedes,C-Class,43,50388.82,0.0629,47218.79,West,White,SP403,2030407.87
SALE006116,2023-09-27,Hyundai,Santa Fe,23,24319.26,0.1847,19827.61,South,White,SP122,456035.01
SALE006117,2023-05-15,BMW,3 Series,17,59708.54,0.0827,54769.25,East,Brown,SP499,931077.22
SALE006118,2023-08-31,Mercedes,GLC,35,68088.53,0.116,60187.11,South,Brown,SP256,2106548.88
SALE006119,2023-12-05,Nissan,Rogue,40,25803.94,0.1651,21544.66,West,Red,SP375,861786.54
SALE006120,2023-05-18,Toyota,Highlander,34,26173.27,0.1856,21316.71,North,Black,SP319,724768.12
SALE006121,2023-05-13,Nissan,Rogue,13,22903.86,0.1485,19502.84,Central,Blue,SP694,253536.94
SALE006122,2023-01-02,Kia,Sorento,5,22140.95,0.0353,21359.13,Central,Black,SP352,106795.67
SALE006123,2023-12-29,Kia,Optima,45,22511.51,0.1815,18425.04,South,Gray,SP865,829126.97
SALE006124,2023-02-15,Kia,Sportage,35,23355.69,0.0928,21189.27,South,Brown,SP745,741624.62
SALE006125,2023-02-06,Volkswagen,Tiguan,2,30797.93,0.1607,25847.44,North,Brown,SP494,51694.87
SALE006126,2023-03-27,Toyota,Corolla,34,26476.63,0.1415,22729.99,West,Brown,SP928,772819.72
SALE006127,2023-04-30,Nissan,Rogue,6,23137.74,0.0392,22231.74,North,Blue,SP761,133390.45
SALE006128,2023-06-28,Hyundai,Elantra,37,24243.99,0.0462,23123.45,West,Gray,SP347,855567.64
SALE006129,2023-02-11,Honda,Civic,32,25093.35,0.0472,23907.7,North,Red,SP717,765046.54
SALE006130,2023-06-01,Volkswagen,Tiguan,43,30978.14,0.1347,26804.06,West,Brown,SP196,1152574.4
